Created 04-09-2020 15:27 by Windographer 4.1.12

Latitude = N 38° 23' 20.760"
Longitude = W 73° 37' 21.480"
Elevation = 139 m
Calm threshold = 0 m/s

Included flags: <Unflagged data>
Excluded flags: 

Time stamps indicate the beginning of the time step.

Date/Time	C1-SWI C3 Spd 100m Avg [m/s]	C1-SWI C3 Spd 100m StdDev [m/s]	C1-SWI C3 Spd 100m Max [m/s]	C2-SWI C3 Spd 99m Avg [m/s]	C2-SWI C3 Spd 99m StdDev [m/s]	C2-SWI C3 Spd 99m Max [m/s]	C3-SWI C3 Spd 80m Avg [m/s]	C3-SWI C3 Spd 80m StdDev [m/s]	C3-SWI C3 Spd 80m Max [m/s]	C4-SWI C3 Spd 65m Avg [m/s]	C4-SWI C3 Spd 65m StdDev [m/s]	C4-SWI C3 Spd 65m Max [m/s]	C5-SWI C3 Spd 50m Avg [m/s]	C5-SWI C3 Spd 50m StdDev [m/s]	C5-SWI C3 Spd 50m Max [m/s]	A1-SWI PV1 Direction 98m VectorAvg [°]	A1-SWI PV1 Direction 98m VectorStdDev [°]	A2-SWI PV1 Direction 48m VectorAvg [°]	A2-SWI PV1 Direction 48m VectorStdDev [°]	A3-Other Model Temperature 80m Avg [°C]	A3-Other Model Temperature 80m StdDev [°C]	A3-Other Model Temperature 80m Max [°C]	A3-Other Model Temperature 80m TimeOfMax [°C]	A3-Other Model Temperature 80m Min [°C]	A3-Other Model Temperature 80m TimeOfMin [°C]	A4-Humidity  0m Avg [%]	A4-Humidity  0m StdDev [%]	A4-Humidity  0m Max [%]	A4-Humidity  0m TimeOfMax [%RH]	A4-Humidity  0m Min [%]	A4-Humidity  0m TimeOfMin [%RH]	A5-Setra 276 Pressure 0m Avg [mbar]	I1-Inner Temp Avg [°C]	I2-Battery 1 Avg	I3-Battery 2 Avg	I4-12V Power Avg	A3-Other Model Temperature 80m Sample [°C]	A4-Humidity  0m Sample [%]	A5-Setra 276 Pressure 0m Sample [mbar]	C1-SWI C3 Spd 100m Min [m/s]	C2-SWI C3 Spd 99m Min [m/s]	C3-SWI C3 Spd 80m Min [m/s]	C4-SWI C3 Spd 65m Min [m/s]	C5-SWI C3 Spd 50m Min [m/s]	A1-SWI PV1 Direction 98m Min [°]	A1-SWI PV1 Direction 98m Max [°]	A2-SWI PV1 Direction 48m Min [°]	A2-SWI PV1 Direction 48m Max [°]	A3-SWI Model 115 Temperature 0m Sample [°C]	A4-Other Model Temperature 0m Sample [°C]	A3-SWI Model 115 Temperature 0m Sample (1) [°C]	A4-Other Model Temperature 0m Sample (1) [°C]	A3-Vaisala HMP50 Temperature 0m Sample [°C]	
2018-05-27 18:00	6.594	0.809	9.586	6.480	0.782	9.054	5.787	0.822	8.999	5.210	0.895	8.645	4.853	0.798	7.936	24.9	7.3	45.0	9.2														11.10	9.0230	9.0027	13.298	11.34	100.4	997.2														
2018-05-27 19:00	7.953	0.865	10.742	7.854	0.855	10.578	7.026	0.859	10.139	6.283	0.909	9.787	5.649	0.934	8.699	15.0	5.5	34.4	8.7														11.04	9.0242	9.0029	12.982	11.25	100.4	997.1														
2018-05-27 20:00	8.735	0.886	13.053	8.618	0.874	12.864	7.762	0.922	11.659	6.938	0.941	11.311	6.188	1.007	11.750	5.2	5.8	24.3	8.2														10.81	9.0270	9.0036	12.705	11.18	100.4	997.7														
2018-05-27 21:00	9.378	1.152	14.209	9.221	1.160	14.007	8.352	1.230	12.419	7.606	1.234	12.073	6.775	1.183	11.750	13.3	7.1	32.9	10.1														10.61	9.0273	9.0042	12.555	11.17	100.4	997.6														
2018-05-27 22:00	8.066	1.414	14.209	7.852	1.373	14.007	7.210	1.499	12.799	6.576	1.515	12.835	6.029	1.331	12.131	13.6	8.6	33.5	10.9														10.43	9.0285	9.0033	12.546	11.17	100.5	997.5														
2018-05-27 23:00	7.956	1.088	12.668	7.851	1.073	12.483	7.052	1.198	12.419	6.292	1.229	12.073	5.657	1.152	10.987	17.2	7.9	37.8	10.4														10.26	9.0281	9.0043	12.531	11.29	100.5	997.1														
2018-05-28 00:00	8.667	1.605	13.824	8.565	1.552	13.626	7.815	1.569	13.179	7.111	1.574	12.835	6.513	1.453	13.276	14.2	9.3	31.0	11.8														10.19	9.0279	9.0038	12.519	11.47	100.5	997.1														
2018-05-28 01:00	8.268	1.188	12.283	8.165	1.187	12.483	7.417	1.222	12.419	6.762	1.204	11.311	6.128	1.141	9.843	17.6	9.0	37.9	11.5														10.24	9.0295	9.0040	12.513	11.02	100.4	996.9														
2018-05-28 02:00	7.366	1.186	12.668	7.248	1.161	12.102	6.539	1.138	12.419	5.877	1.126	10.549	5.436	1.030	10.224	20.3	9.1	38.7	11.0														10.12	9.0269	9.0046	12.508	10.72	100.4	997.1														
2018-05-28 03:00	6.614	0.757	9.971	6.509	0.756	9.816	5.789	0.754	8.619	5.044	0.796	8.264	4.596	0.739	7.554	4.0	6.4	22.4	8.9														9.95	9.0277	9.0058	12.502	10.27	100.5	997.4														
2018-05-28 04:00	5.975	0.750	8.815	5.929	0.749	9.054	5.119	0.735	8.239	4.287	0.792	7.502	3.862	0.794	7.554	359.3	7.5	15.6	9.3														9.80	9.0276	9.0052	12.497	10.27	100.5	997.3														
2018-05-28 05:00	5.747	0.830	9.586	5.686	0.838	9.435	5.099	0.835	8.999	4.543	0.818	7.883	4.314	0.769	7.554	340.1	10.0	350.4	10.9														9.80	9.0283	9.0056	12.491	10.27	100.5	997.3														
2018-05-28 06:00	5.705	0.847	9.971	5.662	0.830	9.816	5.058	0.799	9.379	4.314	0.844	8.645	4.002	0.799	8.317	332.7	7.9	347.2	9.5														9.77	9.0272	9.0045	12.484	10.16	100.4	997.4														
2018-05-28 07:00	5.045	0.432	6.504	5.006	0.420	6.387	4.278	0.440	5.959	3.351	0.546	5.216	3.070	0.531	4.885	348.3	4.2	11.8	6.4														9.73	9.0270	9.0044	12.476	10.18	100.5	997.8														
2018-05-28 08:00	4.102	0.394	5.733	4.060	0.386	6.006	3.451	0.405	5.959	2.400	0.480	5.597	2.253	0.403	4.885	7.8	6.8	36.3	6.4														9.73	9.0306	9.0046	12.420	10.05	100.4	998.1														
2018-05-28 09:00	4.768	0.548	7.274	4.697	0.543	7.149	4.070	0.577	6.339	3.139	0.698	6.359	2.678	0.636	5.266	10.8	5.9	34.7	8.9														9.72	9.0293	9.0058	12.378	9.99	100.5	998.5														
2018-05-28 10:00	4.640	0.563	6.889	4.590	0.569	6.768	3.997	0.564	6.339	3.084	0.708	5.597	2.838	0.623	5.266	355.0	6.9	14.0	8.0														9.74	9.0289	9.0056	12.389	9.90	100.5	999.1														
2018-05-28 11:00	6.217	0.434	7.660	6.150	0.442	7.911	5.433	0.478	7.099	4.655	0.546	5.978	4.155	0.579	6.029	0.1	3.7	22.0	6.7														9.75	9.0267	9.0047	12.582	9.84	100.4	999.8														
2018-05-28 12:00	5.808	0.561	8.045	5.720	0.542	7.911	5.080	0.588	7.479	4.315	0.644	6.740	3.854	0.685	6.792	21.8	5.2	46.5	7.0														9.77	9.0257	9.0050	12.896	9.98	100.5	1000.1														
2018-05-28 13:00	5.416	0.432	6.504	5.333	0.406	6.768	4.885	0.460	6.339	4.340	0.479	5.978	4.083	0.450	5.647	40.1	4.9	66.4	5.2														9.90	9.0194	9.0047	13.538	10.24	100.4	999.9														
2018-05-28 14:00	6.907	0.674	8.815	6.841	0.654	8.673	6.323	0.702	8.619	5.780	0.713	7.883	5.458	0.693	7.554	52.7	4.5	72.8	5.3														10.27	9.0153	9.0029	13.873	10.64	100.5	998.9														
2018-05-28 15:00	6.109	0.814	9.201	5.996	0.783	9.054	5.643	0.825	8.999	5.256	0.836	8.264	5.093	0.802	8.317	40.4	8.1	55.5	8.8														10.69	9.0155	9.0030	13.852	10.42	100.5	998.2														
2018-05-28 16:00	4.832	0.852	8.430	4.753	0.825	8.673	4.347	0.812	7.479	3.864	0.902	7.121	3.649	0.815	7.173	21.6	9.9	40.0	11.6														10.67	9.0160	9.0022	13.818	10.17	100.5	997.7														
2018-05-28 17:00	2.656	0.505	5.348	2.611	0.535	5.244	2.062	0.543	4.819	1.184	0.560	4.455	1.110	0.485	4.503	345.5	8.6	6.3	7.6														10.49	9.0184	9.0029	13.616	10.15	100.5	997.1														
2018-05-28 18:00	0.637	0.378	2.652	0.546	0.353	2.577	0.436	0.277	1.399	0.265	0.013	1.026	0.311	0.039	1.071	314.6	16.4	321.3	16.1														10.43	9.0202	9.0029	13.388	9.94	100.5	996.7														
2018-05-28 19:00	0.696	0.295	2.266	0.455	0.228	1.815	1.051	0.342	2.159	0.490	0.205	1.788	0.605	0.264	2.215	159.0	18.3	164.8	7.7														10.29	9.0242	9.0040	13.044	10.07	100.4	996.6														
2018-05-28 20:00	2.753	0.575	5.348	2.543	0.589	5.244	2.707	0.542	4.439	2.086	0.681	4.455	1.991	0.600	4.503	116.9	6.8	127.1	7.2														10.14	9.0259	9.0046	12.753	9.92	100.5	996.1														
2018-05-28 21:00	2.387	0.605	5.733	2.200	0.615	6.006	2.314	0.546	5.959	1.855	0.593	5.597	1.920	0.632	5.266	122.3	36.3	161.8	19.9														10.01	9.0279	9.0046	12.592	10.26	100.5	995.6														
2018-05-28 22:00	3.951	0.973	9.586	3.838	0.974	9.054	3.203	0.836	8.619	2.432	0.816	7.883	2.017	0.789	6.792	2.9	16.5	18.3	28.0														9.88	9.0262	9.0044	12.576	10.72	100.5	995.0														
2018-05-28 23:00	4.946	0.645	9.586	4.878	0.629	9.435	4.144	0.622	8.619	3.400	0.653	9.026	2.786	0.601	7.554	338.8	7.9	351.9	10.3														10.00	9.0264	9.0048	12.557	10.80	100.5	994.9														
2018-05-29 00:00	2.681	0.585	6.504	2.586	0.584	6.768	2.171	0.642	6.339	1.442	0.711	6.359	1.189	0.666	5.266	346.4	22.8	357.8	32.0														10.07	9.0282	9.0039	12.539	10.55	100.5	994.0														
2018-05-29 01:00	2.334	0.722	4.963	2.217	0.695	4.863	2.131	0.638	4.439	1.352	0.753	4.074	1.282	0.727	4.503	2.2	27.2	246.3	33.4														10.03	9.0279	9.0045	12.528	10.62	100.4	993.6														
2018-05-29 02:00	5.232	0.707	8.815	5.117	0.700	9.054	5.143	0.629	8.239	4.956	0.631	7.883	4.787	0.681	7.554	211.3	13.2	221.2	7.4														9.75	9.0277	9.0056	12.522	9.61	100.5	992.8														
2018-05-29 03:00	6.929	0.890	11.127	6.863	0.902	11.340	6.294	0.945	12.039	5.638	0.933	9.406	4.982	1.024	7.936	209.8	6.9	222.7	11.8														9.24	9.0253	9.0048	12.518	8.61	100.5	992.9														
2018-05-29 04:00	7.037	0.698	9.586	7.008	0.707	9.435	6.164	0.777	8.999	5.331	0.920	8.264	4.665	0.969	9.080	202.3	5.3	216.4	10.6														8.79	9.0271	9.0067	12.514	8.59	100.5	993.3														
2018-05-29 05:00	5.716	0.419	7.660	5.675	0.433	7.911	4.982	0.525	7.099	4.178	0.624	6.359	3.564	0.740	6.029	198.8	5.4	213.9	10.7														8.56	9.0247	9.0075	12.509	8.41	100.5	994.0														
2018-05-29 06:00	6.026	0.571	8.815	5.989	0.607	8.673	5.115	0.666	8.239	4.202	0.737	7.502	3.421	0.802	6.410	200.7	4.4	211.8	9.6														8.40	9.0264	9.0079	12.506	8.59	100.5	994.9														
2018-05-29 07:00	5.950	0.412	7.660	5.877	0.429	7.530	5.062	0.466	6.719	4.160	0.526	5.978	3.337	0.673	5.647	190.5	3.8	197.8	8.4														8.32	9.0268	9.0076	12.502	8.87	100.5	996.2														
2018-05-29 08:00	5.996	0.485	8.430	5.910	0.501	8.673	5.154	0.503	7.479	4.232	0.543	6.740	3.428	0.578	6.029	190.4	3.6	194.7	9.3														8.10	9.0252	9.0087	12.455	9.46	100.4	997.9														
2018-05-29 09:00	1.157	0.426	3.807	0.934	0.452	3.720	0.782	0.313	2.539	0.307	0.175	1.788	0.325	0.120	1.833	195.9	14.4	276.5	9.3														7.43	9.0256	9.0080	12.459	8.95	100.4	999.7														
2018-05-29 10:00	1.232	0.574	4.193	1.034	0.573	4.101	0.997	0.419	3.299	0.383	0.248	1.788	0.384	0.179	2.215	165.3	9.2	286.3	15.9														7.14	9.0188	9.0083	13.243	9.33	100.5	1001.1														
2018-05-29 11:00	1.749	0.375	3.037	1.645	0.417	3.339	1.988	0.346	3.299	1.538	0.408	2.931	1.514	0.502	2.978	98.8	10.1	91.0	5.5														8.41	9.0138	9.0070	13.868	9.84	100.5	1002.4														
2018-05-29 12:00	0.986	0.391	3.037	1.082	0.402	2.958	1.188	0.388	2.919	0.613	0.403	2.550	0.720	0.415	2.215	50.3	14.9	49.2	9.5														11.02	9.0165	9.0025	13.813	11.16	100.5	1003.2														
2018-05-29 13:00	1.235	0.544	3.037	1.018	0.617	2.958	1.282	0.549	3.299	0.986	0.561	3.312	0.971	0.595	3.359	329.3	28.4	344.6	27.5														14.72	9.0211	8.9967	13.758	11.94	100.4	1003.4														
2018-05-29 14:00	1.664	0.500	3.037	1.445	0.632	3.339	1.602	0.471	3.299	1.465	0.503	3.312	1.466	0.496	3.359	305.5	15.0	316.2	10.0														16.65	9.0242	8.9927	13.717	12.25	98.7	1003.3														
2018-05-29 15:00	2.286	0.511	4.578	2.201	0.525	4.482	2.196	0.498	4.819	1.930	0.548	4.455	1.881	0.545	4.503	348.3	21.3	3.7	25.7														16.43	9.0230	8.9938	13.703	12.63	98.0	1003.4														
2018-05-29 16:00	2.591	0.352	3.807	2.579	0.373	3.720	2.445	0.355	3.679	2.325	0.353	3.693	2.371	0.349	3.740	329.7	6.4	343.3	6.6														16.54	9.0247	8.9935	13.719	12.71	98.7	1003.4														
2018-05-29 17:00	3.597	0.357	5.348	3.458	0.410	5.625	3.395	0.367	5.199	3.146	0.365	5.216	2.894	0.366	4.503	274.4	7.1	284.7	8.5														14.54	9.0201	8.9942	13.777	12.21	96.3	1004.1														
2018-05-29 18:00	4.601	0.424	6.889	4.505	0.437	6.768	4.213	0.431	6.719	3.713	0.505	6.359	3.317	0.566	6.029	204.1	5.0	216.6	9.0														12.95	9.0195	8.9972	13.701	11.29	99.8	1004.6														
2018-05-29 19:00	3.197	0.380	4.963	2.991	0.386	4.482	2.743	0.393	4.059	1.958	0.455	3.693	1.537	0.400	3.359	180.1	4.5	193.6	2.9														11.93	9.0223	8.9999	13.268	11.03	98.4	1005.2														
2018-05-29 20:00	4.498	0.282	5.733	4.342	0.289	5.625	3.894	0.302	5.199	3.169	0.369	4.836	2.595	0.360	4.503	179.0	2.7	183.4	2.8														10.94	9.0249	9.0010	12.933	11.06	99.3	1005.8														
2018-05-29 21:00	5.891	0.299	8.045	5.752	0.306	7.911	5.387	0.270	7.099	4.828	0.301	6.740	4.350	0.346	6.792	176.1	1.6	179.2	2.2														9.98	9.0253	9.0031	12.754	11.00	99.8	1006.3														
2018-05-29 22:00	6.771	0.426	8.430	6.674	0.443	8.673	6.062	0.422	7.859	5.299	0.462	7.121	4.624	0.503	6.792	188.7	3.3	194.6	5.3														8.94	9.0244	9.0053	12.714	10.25	100.5	1007.1														
2018-05-29 23:00	6.030	0.399	7.660	5.944	0.407	7.911	5.421	0.431	7.479	4.793	0.410	6.740	4.393	0.385	6.029	185.7	2.8	194.2	3.9														8.42	9.0239	9.0064	12.675	9.72	100.5	1007.4														
2018-05-30 00:00	5.572	0.409	8.045	5.457	0.412	7.911	4.904	0.439	7.859	4.064	0.475	7.121	3.547	0.497	6.792	185.6	3.2	200.6	6.1														8.17	9.0251	9.0057	12.636	9.65	100.5	1008.1														
2018-05-30 01:00	4.459	0.384	6.119	4.308	0.397	6.006	3.944	0.340	5.579	3.309	0.372	5.216	3.055	0.390	4.885	186.1	4.1	196.8	4.2														7.67	9.0251	9.0085	12.602	9.09	100.5	1008.3														
2018-05-30 02:00	4.782	0.330	6.504	4.632	0.341	6.387	4.113	0.364	5.959	3.325	0.422	5.597	2.968	0.415	5.266	182.0	2.6	192.6	4.3														7.26	9.0258	9.0087	12.571	8.88	100.5	1008.2														
2018-05-30 03:00	4.764	0.230	5.733	4.591	0.234	5.625	4.297	0.249	5.199	3.762	0.278	4.836	3.425	0.339	4.503	180.9	3.3	194.8	2.9														6.89	9.0252	9.0081	12.545	8.59	100.5	1008.0														
2018-05-30 04:00	3.748	0.314	4.963	3.566	0.330	4.863	3.126	0.401	4.819	2.065	0.573	4.455	1.675	0.530	3.740	181.9	3.8	183.6	8.3														6.27	9.0259	9.0093	12.527	8.41	100.5	1007.8														
2018-05-30 05:00	3.594	0.255	4.578	3.443	0.258	4.482	3.712	0.272	4.819	3.561	0.231	4.836	3.593	0.297	4.885	197.0	3.6	216.8	2.0														5.99	9.0259	9.0106	12.516	8.71	100.4	1007.7														
2018-05-30 06:00	3.816	0.258	4.578	3.639	0.266	4.482	3.611	0.221	4.439	2.978	0.245	3.693	3.246	0.292	4.122	185.4	2.0	208.2	1.6														5.85	9.0256	9.0110	12.511	9.09	100.5	1007.6														
2018-05-30 07:00	3.417	0.272	4.193	3.229	0.283	4.101	2.878	0.284	3.679	1.549	0.492	2.931	1.324	0.422	2.596	160.0	3.6	180.3	8.0														4.83	9.0252	9.0110	12.505	8.85	100.5	1007.4														
2018-05-30 08:00	2.985	0.255	4.193	2.803	0.267	4.101	2.472	0.313	4.059	1.490	0.468	3.693	1.206	0.412	3.359	105.5	5.3	98.7	10.3														3.74	9.0259	9.0148	12.452	7.30	100.5	1007.6														
2018-05-30 09:00	2.147	0.275	3.037	1.802	0.340	2.958	1.840	0.360	3.299	0.699	0.344	2.550	0.595	0.268	2.215	99.0	9.5	103.1	0.2														2.57	9.0252	9.0155	12.578	6.76	100.5	1007.5														
2018-05-30 10:00	1.538	0.265	2.652	1.626	0.240	2.577	1.357	0.311	2.539	0.875	0.344	2.169	0.878	0.246	2.215	13.0	7.3	100.8	0.7														3.06	9.0101	9.0160	13.853	6.65	100.4	1007.4														
2018-05-30 11:00	1.453	0.364	2.652	1.276	0.473	2.577	1.838	0.431	3.299	1.795	0.525	3.693	1.911	0.617	3.740	17.9	12.0	79.5	7.5														5.18	9.0100	9.0117	13.962	6.32	100.4	1007.2														
2018-05-30 12:00	2.367	0.474	4.193	2.328	0.518	4.101	2.384	0.433	4.439	2.188	0.456	4.074	2.260	0.451	4.122	34.8	15.7	72.4	4.1														5.69	9.0109	9.0117	13.946	5.99	100.5	1007.0														
2018-05-30 13:00	1.917	0.371	3.037	1.842	0.428	2.958	1.822	0.370	2.919	1.285	0.477	2.550	1.422	0.481	2.978	30.3	11.3	53.8	4.6														6.63	9.0102	9.0098	13.925	6.39	100.5	1006.4														
2018-05-30 14:00	1.486	0.435	3.807	1.248	0.389	3.720	1.557	0.455	4.059	1.256	0.380	3.693	1.373	0.434	3.740	175.8	24.8	179.5	18.5														8.09	9.0115	9.0070	13.883	7.18	100.5	1005.8														
2018-05-30 15:00	5.091	0.548	7.274	4.983	0.557	7.149	4.591	0.586	6.719	4.060	0.639	6.359	3.772	0.631	6.029	187.9	5.4	196.2	8.7														8.87	9.0129	9.0048	13.890	7.69	100.0	1005.6														
2018-05-30 16:00	4.220	1.696	14.979	4.116	1.732	14.388	3.854	1.753	14.699	3.356	1.688	13.977	3.105	1.554	13.657	206.8	13.1	207.4	16.1														8.54	9.0127	9.0061	13.886	8.63	89.6	1005.2														
2018-05-30 17:00	6.510	0.832	11.512	6.318	0.880	11.340	5.714	0.918	10.519	5.121	1.009	10.549	4.696	1.043	9.843	181.4	6.7	190.8	9.5														8.59	9.0138	9.0065	13.836	6.66	100.5	1005.9														
2018-05-30 18:00	5.340	0.805	9.201	5.114	0.813	9.054	4.827	0.834	8.999	4.414	0.832	9.026	4.114	0.856	8.317	154.0	8.2	166.2	9.2														7.34	9.0104	9.0078	13.884	6.17	100.5	1006.1														
2018-05-30 19:00	3.372	0.352	4.963	3.091	0.374	4.863	2.881	0.318	4.059	2.345	0.343	4.074	1.826	0.425	3.740	144.9	4.2	159.6	6.7														5.87	9.0150	9.0088	13.456	5.61	100.5	1006.5														
2018-05-30 20:00	3.746	0.291	4.578	3.580	0.290	4.482	3.379	0.339	4.439	3.041	0.393	4.455	2.514	0.478	3.740	132.9	2.7	139.5	4.1														4.33	9.0178	9.0135	13.098	6.13	100.5	1007.0														
2018-05-30 21:00	2.637	0.691	6.504	2.248	0.754	6.768	2.085	0.625	6.339	1.553	0.455	5.597	1.193	0.382	4.885	193.9	17.5	206.7	11.6														4.04	9.0206	9.0136	12.918	5.31	100.5	1007.6														
2018-05-30 22:00	5.896	0.409	8.045	5.810	0.432	8.292	5.124	0.467	7.479	4.355	0.501	6.740	3.603	0.620	5.647	205.7	2.6	214.6	7.1														3.90	9.0206	9.0143	12.882	5.19	100.5	1007.8														
2018-05-30 23:00	8.600	0.426	10.356	8.569	0.430	10.197	7.553	0.507	9.379	6.385	0.706	8.645	5.324	0.796	7.936	198.6	2.4	207.8	8.2														3.49	9.0213	9.0151	12.843	5.05	100.5	1007.8														
2018-05-31 00:00	7.693	0.582	9.971	7.626	0.600	9.435	6.712	0.624	8.999	5.693	0.733	8.645	4.789	0.851	8.317	200.1	3.3	212.2	8.6														3.13	9.0224	9.0150	12.803	4.77	100.4	1007.8														
2018-05-31 01:00	7.062	0.625	9.201	6.940	0.640	9.054	5.974	0.716	8.619	4.968	0.786	7.883	4.158	0.842	7.173	195.1	4.6	203.0	9.8														3.02	9.0236	9.0156	12.765	4.50	100.5	1008.4														
2018-05-31 02:00	8.729	0.770	11.512	8.697	0.798	11.340	7.725	0.905	10.899	6.606	1.021	10.168	5.739	1.061	9.461	199.5	4.9	210.0	10.5														3.25	9.0232	9.0158	12.727	4.66	100.5	1007.7														
2018-05-31 03:00	7.714	0.688	10.356	7.629	0.709	10.578	6.863	0.726	9.379	5.950	0.810	9.787	5.198	0.877	8.317	188.0	4.6	198.5	8.9														3.40	9.0246	9.0148	12.690	4.87	100.5	1008.0														
2018-05-31 04:00	7.731	0.812	10.356	7.641	0.805	10.578	6.940	0.858	9.759	6.104	0.930	9.406	5.449	0.965	8.317	188.0	5.0	200.9	9.4														3.51	9.0251	9.0157	12.655	4.89	100.5	1007.7														
2018-05-31 05:00	10.435	0.706	13.053	10.393	0.728	12.864	9.350	0.911	12.039	8.336	1.108	12.073	7.382	1.202	11.369	193.6	3.9	205.8	9.3														3.33	9.0243	9.0145	12.621	4.56	100.5	1007.3														
2018-05-31 06:00	11.228	0.847	14.594	11.176	0.817	13.626	10.000	1.083	13.179	8.808	1.210	12.835	7.817	1.320	12.513	194.9	4.3	207.0	10.2														3.00	9.0247	9.0159	12.590	4.31	100.5	1007.4														
2018-05-31 07:00	11.176	0.835	13.438	11.133	0.814	13.626	10.123	1.013	13.939	9.100	1.184	12.454	8.236	1.293	12.131	195.5	4.1	207.2	9.5														2.88	9.0250	9.0170	12.562	4.28	100.5	1007.7														
2018-05-31 08:00	11.610	0.895	15.365	11.526	0.845	15.150	10.531	1.094	14.319	9.482	1.272	13.977	8.562	1.353	12.894	194.3	4.3	206.0	9.6														2.84	9.0250	9.0154	12.477	4.21	100.5	1008.1														
2018-05-31 09:00	9.327	0.507	11.512	9.301	0.522	11.340	8.683	0.579	10.899	7.969	0.775	10.549	7.163	1.001	10.987	193.1	2.8	207.1	7.9														2.71	9.0218	9.0166	12.834	4.01	100.6	1008.4														
2018-05-31 10:00	10.631	0.805	13.053	10.612	0.798	12.864	9.607	1.043	12.799	8.687	1.203	12.073	7.826	1.297	11.750	196.5	4.3	207.9	9.6														3.46	9.0107	9.0160	13.979	4.19	100.5	1008.8														
2018-05-31 11:00	9.711	0.937	12.668	9.705	0.947	12.483	8.993	1.050	12.799	8.309	1.158	11.692	7.674	1.266	10.987	196.1	5.3	206.6	9.9														5.60	9.0103	9.0122	13.943	5.11	100.5	1008.9														
2018-05-31 12:00	8.911	1.052	12.283	8.904	1.077	12.483	8.369	1.199	12.039	7.850	1.250	11.692	7.415	1.311	11.369	200.6	6.1	213.4	10.6														7.86	9.0122	9.0078	13.900	6.23	100.4	1008.8														
2018-05-31 13:00	8.833	0.823	11.512	8.790	0.848	11.340	8.235	1.056	11.659	7.691	1.234	10.930	7.223	1.257	12.131	197.5	5.3	212.6	10.4														9.63	9.0134	9.0063	13.869	7.46	100.5	1008.2														
2018-05-31 14:00	8.617	1.041	12.283	8.582	1.092	12.102	8.107	1.227	12.039	7.545	1.378	11.692	7.064	1.392	11.369	202.6	6.4	217.8	11.4														10.86	9.0151	9.0018	13.839	8.25	100.4	1007.6														
2018-05-31 15:00	9.302	0.856	12.283	9.324	0.871	12.483	8.779	1.008	11.659	8.275	1.184	12.073	7.714	1.288	10.987	200.0	5.1	213.5	10.1														11.69	9.0159	9.0004	13.818	9.09	97.9	1006.7														
2018-05-31 16:00	8.914	0.945	11.897	8.893	0.988	11.721	8.309	1.100	12.419	7.622	1.194	10.930	7.061	1.371	10.987	204.4	6.2	217.8	11.0														12.68	9.0173	8.9986	13.786	9.74	98.3	1006.3														
2018-05-31 17:00	9.696	1.095	13.438	9.675	1.115	12.864	8.841	1.320	12.799	8.079	1.350	12.454	7.445	1.337	12.131	199.1	5.7	211.4	10.9														13.04	9.0182	8.9974	13.764	9.86	96.0	1005.9														
2018-05-31 18:00	10.189	0.796	13.053	10.155	0.811	12.483	9.284	1.045	12.419	8.354	1.227	12.454	7.615	1.289	12.894	196.1	4.4	209.6	9.9														12.20	9.0179	8.9990	13.773	9.33	100.5	1005.8														
2018-05-31 19:00	9.315	0.675	11.127	9.289	0.707	11.340	8.158	0.812	10.519	7.101	0.924	10.168	6.165	1.044	9.461	195.3	4.0	208.7	9.4														10.05	9.0176	9.0010	13.406	8.53	100.4	1006.1														
2018-05-31 20:00	9.323	0.584	11.512	9.327	0.586	11.340	8.240	0.679	10.519	7.278	0.786	9.406	6.449	0.870	9.080	196.5	3.3	209.0	7.8														8.07	9.0205	9.0049	13.041	8.00	100.4	1006.1														
2018-05-31 21:00	9.509	0.634	11.897	9.498	0.638	11.721	8.470	0.689	11.279	7.493	0.816	10.549	6.599	0.984	10.224	196.3	3.5	207.9	8.4														6.91	9.0209	9.0080	12.859	7.53	100.4	1006.2														
2018-05-31 22:00	9.957	0.572	11.897	9.963	0.567	11.340	8.929	0.664	10.899	7.896	0.836	10.168	6.960	0.975	9.843	195.2	3.1	206.2	8.5														6.14	9.0224	9.0088	12.821	6.97	100.5	1005.9														
2018-05-31 23:00	10.166	0.517	12.668	10.182	0.519	12.483	9.180	0.628	11.659	8.239	0.821	10.930	7.359	0.932	10.987	198.8	2.6	209.7	7.2														5.48	9.0229	9.0100	12.782	6.57	100.5	1005.8														
2018-06-01 00:00	10.877	0.677	13.053	10.879	0.664	12.864	9.766	0.874	12.039	8.729	1.059	12.073	7.804	1.152	10.987	194.9	3.5	203.8	9.2														4.90	9.0225	9.0122	12.743	5.81	100.5	1005.6														
2018-06-01 01:00	10.601	0.696	12.283	10.612	0.688	12.483	9.502	0.883	12.039	8.439	1.063	11.692	7.538	1.219	11.369	197.7	3.3	210.3	9.1														4.37	9.0230	9.0128	12.705	5.01	100.5	1005.4														
2018-06-01 02:00	10.576	0.640	13.438	10.592	0.635	13.245	9.440	0.866	13.179	8.334	1.069	12.835	7.394	1.171	10.987	195.6	3.3	206.2	9.7														3.73	9.0221	9.0137	12.667	4.61	100.5	1004.6														
2018-06-01 03:00	11.482	0.844	14.209	11.418	0.797	13.626	10.371	1.020	13.179	9.409	1.189	12.454	8.453	1.366	12.131	194.3	4.0	206.1	9.2														3.23	9.0244	9.0139	12.633	4.31	100.5	1003.9														
